clip,call_type,selected_preset,candidate_score,has_safe_noise,has_context,reduction_pct,sparsity_pct,peak_freq_hz,peak_in_target_band,target_band_retention_pct,machine_band_suppression_pct,target_machine_ratio_gain_db,target_band_cosine_similarity,core_rumble_retention_pct,target_band_low_hz,target_band_high_hz,noise_reference_match_reduction_db,context_elephant_band_energy
call_86.wav,rumble,rumble_aggressive,41.69538484483202,1,1,13.470261845300302,96.15191637630662,29.205342992981663,1,76.19462034162359,94.45109383212069,11.377169284706095,0.9489747881889343,76.19462034162359,10.0,150.0,12.557926190525802,116004.375
call_31.wav,rumble,rumble_aggressive,41.189066534268434,1,1,16.569757551365406,95.4824509220702,33.17990026850786,1,72.4095825846511,94.5275288698655,11.216125647973266,0.9604162573814392,72.4095825846511,10.0,150.0,12.618165208619224,1840.332275390625
call_96.wav,rumble,rumble_aggressive,39.007990527339864,1,1,26.911655969730063,95.06842218864666,24.363079493247945,1,55.276908229090246,95.77385817574233,11.16599676543256,0.8982494473457336,55.276908229090246,10.0,150.0,13.740559326365211,200585.359375
call_42.wav,rumble,rumble_aggressive,40.06472868231059,0,1,29.10481413138355,82.83275261324043,33.59908883826879,1,63.88050628800267,94.9362491787311,11.008960228736512,0.9586542248725891,63.88050628800267,10.0,150.0,,151945.375
call_168.wav,rumble,rumble_aggressive,25.574983647718106,1,1,88.37623320236834,93.00078678206137,55.35804977145759,1,4.6653075144288705,99.61390425269498,10.821852575454276,0.7632361650466919,4.6653075144288705,10.0,150.0,24.13304981934951,279057.46875
call_57.wav,rumble,rumble_balanced,35.25288088731334,1,1,53.668108972819304,94.29539295392954,28.117715617715618,1,24.94912418515095,97.8852876881713,10.718040109877276,0.8674619793891907,24.94912418515095,10.0,150.0,16.747487062480445,136334.203125
call_67.wav,rumble,rumble_balanced,37.1692586178152,1,1,37.53182612112076,93.65268292682927,30.540328895849647,1,39.92362556420496,96.57457473549866,10.6651547719717,0.9399641752243042,39.92362556420496,10.0,150.0,14.652855034237486,737705.6875
call_32.wav,rumble,rumble_aggressive,39.195336770331096,0,1,23.989003570498944,90.51162790697674,28.38186509399189,1,59.3410962433486,94.89756223631055,10.65577848862241,0.9689165353775024,59.3410962433486,10.0,150.0,,1129.510498046875
call_202.wav,rumble,rumble_aggressive,39.565749168254705,0,1,34.374708565347966,90.97170731707317,39.808917197452224,1,65.97720630289459,94.19898296900895,10.558897816091621,0.9562066197395325,65.97720630289459,10.0,150.0,,213266.8125
call_41.wav,rumble,rumble_aggressive,40.14566862019274,1,1,17.921544128524147,92.72158306488724,35.19236504622726,1,72.0837188667575,93.58070623811776,10.503499337398708,0.9682426452636719,72.0837188667575,10.0,150.0,11.925127495306684,154403.8125
call_82.wav,rumble,rumble_aggressive,36.191489145605274,1,1,43.056297055269475,94.22571310458866,29.53020134228188,1,33.21849827380471,97.02129435343728,10.473524064957004,0.9306252598762512,33.21849827380471,10.0,150.0,15.25972411316559,386089.90625
call_65.wav,rumble,rumble_balanced,33.86426671507976,1,1,49.43199528425093,96.6970661010958,27.268560953253896,1,25.98475750573045,97.33805469484722,9.895195404612856,0.8281841278076172,25.98475750573045,10.0,150.0,15.74800872195021,313562.4375
call_162.wav,rumble,rumble_aggressive,21.30871704641318,1,1,73.40442348683254,96.30829268292683,2.5477707006369426,0,11.239814463538373,98.8192846207029,9.786139222220722,0.674332857131958,11.239814463538373,10.0,150.0,19.278547798614966,562576.5
call_121.wav,rumble,rumble_aggressive,26.91994554594642,1,1,75.05514347966252,90.27937915742794,34.32073544433094,1,9.68869943801563,98.96177388582079,9.699735351151013,0.8516824245452881,9.68869943801563,10.0,150.0,19.837080516454755,655859.0625
call_48.wav,rumble,rumble_aggressive,38.10074746621832,0,1,21.10309537432404,90.7748156551333,28.371407516580692,1,63.94001002944816,93.04689180222066,9.63593712534295,0.9715853929519653,63.94001002944816,10.0,150.0,,34991.66796875
call_12.wav,rumble,rumble_aggressive,32.20749172832454,1,1,55.7784527457605,94.48136217211228,47.71846107963018,1,21.887382975980064,97.58238428147656,9.568065664395856,0.8632858395576477,21.887382975980064,10.0,150.0,16.16612729359366,251450.25
call_77.wav,rumble,rumble_aggressive,38.575492468091284,1,1,15.600933074256517,95.28750923872875,28.98550724637681,1,71.829726999066,91.85351160710496,9.453337727607654,0.976195752620697,71.829726999066,10.0,150.0,10.890295569334043,3442918.75
call_80.wav,rumble,rumble_aggressive,38.96652037575264,1,1,11.926772210909409,95.01818181818182,28.758542141230066,1,78.58562814344484,90.82508643869056,9.327411475119053,0.97294682264328,78.58562814344484,10.0,150.0,10.373980186315308,644402.0
call_91.wav,rumble,rumble_aggressive,36.89612031466953,0,1,24.31004731106806,90.22838137472284,15.086206896551722,1,57.80808783217712,93.16565276635743,9.272915637965028,0.9599971771240234,57.80808783217712,10.0,150.0,,393660.4375
call_71.wav,rumble,rumble_aggressive,32.61860176145334,1,1,52.701078166140135,93.60759766889704,29.900332225913623,1,23.0371235557224,97.24244083632327,9.219034125411365,0.9144816398620605,23.0371235557224,10.0,150.0,15.594751609611361,7161622.0
call_36.wav,rumble,rumble_aggressive,37.87944741758818,1,1,18.70626984342857,93.14543812104787,83.1130690161527,1,69.9617226931051,91.49586149016847,9.152301696537032,0.9687979817390442,69.9617226931051,10.0,150.0,10.70369674923416,155409.09375
call_2.wav,rumble,rumble_aggressive,33.25628508679505,0,1,51.54280868071168,83.62955107811948,23.836809534723812,1,25.353780499753043,96.90575555142034,9.13488105664486,0.897451639175415,25.353780499753043,10.0,150.0,,7432898.0
call_127.wav,rumble,rumble_aggressive,36.9343734224515,1,1,25.55760010453397,95.9083775185578,26.828271823505382,1,62.30673736323729,92.31742447912482,9.090281722771294,0.9489889144897461,62.30673736323729,10.0,150.0,11.14493161870392,513961.75
call_103.wav,rumble,rumble_aggressive,33.14872886344942,1,1,44.406768880601824,96.59078590785907,40.86538461538461,1,36.27616724556556,95.49958392991492,9.063687286813035,0.7739979028701782,36.27616724556556,10.0,150.0,13.467473332048183,16558.36328125
call_97.wav,rumble,rumble_aggressive,36.83010387851529,1,1,19.88450751180335,93.60347742091282,23.60981671326499,1,65.5120859958492,91.5375370786727,8.8882464937586,0.939043402671814,65.5120859958492,10.0,150.0,10.72503221183986,146583.59375
call_89.wav,rumble,rumble_aggressive,34.046281687355844,1,1,39.02376576448935,93.9170731707317,16.836335160532496,1,37.99088159926231,95.05486435552774,8.855011629718433,0.905723512172699,37.99088159926231,10.0,150.0,13.058217912583324,179302.125
call_166.wav,rumble,rumble_aggressive,34.26726965146149,1,1,57.807712756370975,94.90431519699813,50.9090909090909,1,44.451183765128285,93.99128167087463,8.691014849618531,0.891928493976593,44.451183765128285,10.0,150.0,12.212181539454388,235558.421875
